name;id;popularity;genres
Jaziel Avilez;6LC8g4SRSqJ4zm6sQeutFZ;66;['corrido']
Jerry Rivera;7wOZy3KdFVVINgNFFxkxwO;66;['latin pop', 'puerto rican pop', 'salsa', 'salsa puertorriquena', 'tropical']
Jessi Uribe;3SN7I8KV2qBwTCZ4aNDcbS;66;['colombian pop', 'musica popular colombiana']
Joe Cocker;3pFCERyEiP5xeN2EsPXhjI;66;['album rock', 'blues rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']
John Mellencamp;3lPQ2Fk5JOwGWAF3ORFCqH;66;['album rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']
Jorge Drexler;4ssUf5gLb1GBLxi1BhPrVt;66;['cantautor', 'latin afrobeat', 'latin alternative', 'latin rock', 'nueva cancion', 'trova']
José González;6xrCU6zdcSTsG2hLrojpmI;66;['chamber pop', 'gothenburg indie', 'indie folk', 'stomp and holler', 'swedish indie folk', 'swedish indie pop', 'swedish singer-songwriter']
José Luis Perales;5RwfJb8wxN1fuodcPORVxP;66;['cancion melodica', 'latin pop', 'ranchera']
Jósean Log;1LMyTeRhjaitILs98h3MaF;66;['mexican indie']
Josh A;2rWCIhENZyPVDAeFC0ESWN;66;['sad lo-fi', 'sad rap']
Josh Turner;7vCtweS8UVAXTyau2j0rDT;66;['contemporary country', 'country', 'country road']
Justin Moore;30e8DmahrEamvLbFRPdWmk;66;['arkansas country', 'contemporary country', 'country', 'country road']
K-391;6pWcSL9wSJZQ9ne0TnhdWr;66;['nordic house']
K.Flay;0pCNk4D3E2xtszsm6hMsWr;66;['escape room', 'hip pop', 'modern alternative rock']
Kailash Kher;4oVMLzAqW6qhRpZWt8fNw4;66;['filmi', 'indian folk', 'modern bollywood', 'sufi']
Kellin Quinn;3M9XAM57a4qFz3v6Lq27t2;66;[]
Kendo Kaponi;1WMwuNKzEFtU6pPkdtryYS;66;['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']
Kiana Ledé;7jZMxhsB8djyIbYmoiJSTs;66;['r&b']
Klaas;25sJFKMqDENdsTF7zRXoif;66;['german dance']
Knucks;6W4vm8P3JFQboO4cvHeqaa;66;['melodic drill', 'uk alternative hip hop']
Kollegah;6gto7HVNhu4ARE3P3g8Y5Y;66;['german hip hop']
Kristen Bell;2kHxkdiKCSnHMkhIgFBZaI;66;['movie tunes']
Krono;17TFSnqADESRM8BPSaM5aB;66;[]
La Quinta Estacion;7FZj349hdLfD6qzXkJLuAh;66;['latin arena pop', 'latin pop', 'spanish pop rock']
Lacrim;7DUTsWY3RBd64vh8UtgtYA;66;['arabic hip hop', 'french hip hop', 'pop urbaine', 'rap francais']
Lauren Alaina;1v3tdpIdBSW14rHUfiEVOv;66;['contemporary country', 'country', 'country dawn', 'country road']
LEA;5Yo5iU2nf4H41waPl4ZnS1;66;['german pop']
Lee Ru-ma (Yiruma);0g7GXLDo0LZfgCYdqZWGq2;66;['korean instrumental', 'neo-classical', 'new age piano']
LEGADO 7;7yCGrS6Xh3UngvY6Ad5sMJ;66;['corrido', 'corridos tumbados', 'musica mexicana', 'norteno', 'nueva musica mexicana', 'sad sierreno']
Lennon Stella;1cZQSpDsxgKIX2yW5OR9Ot;66;['alt z', 'canadian pop', 'uk pop']
Léo & Raphael;68cvVh3HBHdwWfccCTaq0T;66;['sertanejo pop', 'sertanejo universitario']
Leona Lewis;5lKZWd6HiSCLfnDGrq9RAm;66;['british soul', 'dance pop', 'pop', 'talent show']
Lil' Kim;5tth2a3v0sWwV1C7bApBdX;66;['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap queen', 'urban contemporary']
Lil' Kleine;3AlRiyjMywTVNzTcHbf9QT;66;['dutch hip hop', 'dutch rap pop']
Little Big Town;3CygdxquGHurS7f9LjNLkv;66;['contemporary country', 'country', 'country dawn', 'country road']
Lloyd;1Xfmvd48oOhEWkscWyEbh9;66;['r&b', 'southern hip hop', 'trap', 'urban contemporary']
Los Angeles De Charly;0fdpJLsenUo15X3dPPWJSR;66;['musica mexicana', 'ranchera']
Los Huracanes del Norte;2wmwGWrqRizLaSEYrm5dzZ;66;['musica mexicana', 'norteno']
Los Rehenes;5IaAggho4F1gWHE5REe1e8;66;['grupera', 'gruperas inmortales', 'musica mexicana', 'norteno']
Ludwig Goransson;24eDfi2MSYo3A87hCcgpIL;66;['nordic soundtrack', 'orchestral soundtrack', 'soundtrack']
Luis Alfonso Partida El Yaki;5l6N2hoIaP7snXdjnCULvk;66;['banda', 'musica mexicana', 'nueva musica mexicana', 'sierreno']
Lupe Fiasco;01QTIT5P1pFP3QnnFSdsJf;66;['chicago rap', 'conscious hip hop', 'hip hop', 'political hip hop', 'pop rap', 'rap', 'southern hip hop']
Luvli;6dqohi36avY0M9urnyhITr;66;[]
Mamamoo;0XATRDCYuuGhk0oE7C0o5G;66;['k-pop', 'k-pop girl group']
Manuel Carrasco;7qAoXV4U0qDxQAUqhszjAA;66;['carnaval cadiz', 'pop flamenco', 'spanish pop']
Matoma;4YXycRbyyAE0wozTk7QMEq;66;['pop dance', 'tropical house']
Mazzy Star;37w38cCSGgKLdayTRjna4W;66;['dream pop', 'melancholia', 'shoegaze', 'slowcore']
Mc Gw;0f1IECbrVV952unZkzrsg2;66;['funk carioca', 'funk mtg', 'funk paulista', 'funk rj']
Mecano;5BMgsAFg8rZQc3tqs5BB8G;66;['cantautor', 'latin alternative', 'latin pop', 'rock en espanol', 'spanish pop', 'spanish pop rock']
Men At Work;0f3EsoviYnRKTkmayI3cux;66;['album rock', 'australian rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']
Meryl Streep;2HB65P72dFRiOKvbLLcil2;66;['hollywood', 'show tunes']
Mika Singh;5T2I75UlGBcWd5nVyfmL13;66;['desi pop', 'filmi', 'modern bollywood']
Mike Sherm;3tqosLbNFNekyZyO2KJ6qd;66;['cali rap']
Mike WiLL Made-It;0NWbwDZY1VkRqFafuQm6wk;66;['atl hip hop', 'rap', 'southern hip hop', 'trap']
MKTO;2l35CQqtYRh3d8ZIiBep4v;66;['pop', 'post-teen pop']
Molotov;27Owkm4TGlMqb0BqaEt3PW;66;['latin alternative', 'latin hip hop', 'latin rock', 'mexican hip hop', 'mexican rock', 'rock en espanol']
Monsta X;4TnGh5PKbSjpYqpIdlW5nz;66;['k-pop', 'k-pop boy group']
Motörhead;1DFr97A9HnbV3SKTJFu62M;66;['alternative metal', 'hard rock', 'metal', 'nu metal', 'rock', 'speed metal']
Mozzy;4AA474G2hRfrHyGrfyDseO;66;['cali rap', 'sacramento hip hop']
Müslüm Gürses;4cMwyqmHCwJjRZ3frIVHTr;66;['arabesk']
N.W.A.;4EnEZVjo3w1cwcQYePccay;66;['conscious hip hop', 'gangster rap', 'golden age hip hop', 'hip hop', 'old school hip hop', 'rap', 'west coast rap']
Nakash Aziz;4kq8z3vydHjPDggxb16ErB;66;[]
Natasha Bedingfield;7o95ZoZt5ZYn31e9z1Hc0a;66;['dance pop', 'pop', 'post-teen pop']
Nayer;1ruutHJcECI7cos2n5TqpO;66;['deep dance pop']
Neon Trees;0RpddSzUHfncUWNJXKOsjy;66;['modern rock', 'neo mellow', 'pop rock', 'pov: indie']
Nightwish;2NPduAUeLVsfIauhRwuft1;66;['fantasy metal', 'finnish metal', 'finnish power metal', 'gothic metal', 'gothic symphonic metal', 'opera metal', 'power metal', 'symphonic metal']
Niro;1wAtSe79kItIb9nf5EhI2Q;66;['french hip hop', 'pop urbaine', 'rap francais']
Nitro;6jQZzWW3JlEtcRDSzFVKSP;66;['italian hip hop']
Okieriete Onaodowan;6G3sPhnj4JBCsBVBGvZnkk;66;['show tunes']
Olly Murs;3whuHq0yGx60atvA2RCVRW;66;['dance pop', 'pop', 'talent show']
Omega;1UjxAZqzphB1tsMb1aWBj0;66;['rap dominicano']
Omega El Fuerte;7dK0XNbuT9f6DXEvUe6Zxm;66;['rap dominicano']
Outlawz;2jp3Fk52x0HbymU0lNYbSC;66;['detroit hip hop', 'gangster rap']
Para Dormir;3UiFkdKHdOicMxX3QDreMp;66;['musica de fondo']
Peter Gabriel;7C4sUpWGlTy7IANjruj02I;66;['album rock', 'art rock', 'classic rock', 'mellow gold', 'new romantic', 'new wave', 'permanent wave', 'progressive rock', 'rock', 'singer-songwriter', 'soft rock']
Peyton Parrish;62uiaKAdkbY94iXJnXyKzc;66;[]
Phil Wickham;5d1JhBfyb58upMXCZOdbQu;66;['ccm', 'christian alternative rock', 'christian indie', 'christian music', 'worship']
Phillipa Soo;2OEGI2wrCVmvavKEOMlccy;66;['broadway', 'show tunes']
Phoenix;1xU878Z1QtBldR7ru9owdU;66;['alternative dance', 'indie rock', 'modern rock', 'new rave', 'rock independant francais']
Pinkfong;7cTXfwpe9peK0UE1bZyIWZ;66;"['cartoon', ""children's music"", 'dong-yo']"
PSY;2dd5mrQZvg6SmahdgVKDzh;66;['k-rap', 'korean old school hip hop']
Quebonafide;1fxbULcd6ryMNc1usHoP0R;66;['polish hip hop']
Rekha Bhardwaj;3cqeO3muWIW5uSmUDNCmyT;66;['filmi', 'modern bollywood']
Richard Marx;0grdhNhiRLFBaFVyybqsj6;66;['new wave pop', 'soft rock']
Rico Nasty;2OaHYHb2XcFPvqL3VsyPzU;66;['alternative r&b', 'dmv rap', 'trap queen']
RIN;18ISxWwWjV6rPLoVCXf1dz;66;['german cloud rap', 'german hip hop']
Rocco Hunt;0L1f9i3L3fkMNENljDOsjG;66;['italian adult pop', 'italian hip hop', 'italian pop', 'pop virale italiano', 'rap napoletano']
Roy Orbison;0JDkhL4rjiPNEp92jAgJnS;66;['adult standards', 'classic rock', 'folk rock', 'mellow gold', 'rock-and-roll', 'rockabilly', 'singer-songwriter']
Sam Fischer;6L1XC7NrmgWRlwAeLJvVtA;66;['australian pop', 'uk pop']
Sandro Cavazza;5JYo7gm2dkyLLlWHjxS7Dy;66;['swedish pop']
Sara Bareilles;2Sqr0DXoaYABbjBo9HaMkM;66;['acoustic pop', 'lilith', 'neo mellow', 'pop rock', 'post-teen pop']
Shashaa Tirupati;12CpR4SNDzVIlDoPSeNFeW;66;['filmi', 'modern bollywood']
Sheck Wes;2RDOrhPqAM4jzTRCEb19qX;66;['pop rap', 'rap', 'trap']
Silvestre Dangond;3OcvS8PzSGYMBvLdzY6g3e;66;['colombian pop', 'vallenato', 'vallenato moderno']
Sir Neville Marriner;6NUhQz7eAEsZvjEHTKHux9;66;['classical performance', 'orchestral performance']
Smash Mouth;2iEvnFsWxR0Syqu2JNopAd;66;['pop rock', 'post-grunge']
Snoh Aalegra;1A9o3Ljt67pFZ89YtPPL5X;66;['alternative r&b', 'scandinavian r&b', 'swedish soul']
Sticky Fingers;3ZGr7nQBXDU2WhyXgRVbt0;66;['australian reggae fusion', 'reggae fusion']
Suki Waterhouse;5GGJosGMs08YEmKTZJe1fL;66;['indie pop']
Tarkan;2yMN0IP20GOaN6q0p0zL5k;66;['turkish pop']
Teoman;40KlwpvpKEQtZTJgbml8lT;66;['turkish rock']
The Blaze;1Dt1UKLtrJIW1xxRBejjos;66;['new french touch']
The Jackson 5;2iE18Oxc8YSumAU232n4rW;66;['motown', 'soul']
The Oh Hellos;3Fe3pszR2t4TOBVz41B1WR;66;['folk-pop', 'pov: indie', 'san marcos tx indie', 'stomp and holler']
The Rare Occasions;1QfpRUtH14JLoY6F6AYmwt;66;['la indie']
Thousand Foot Krutch;6GfiCQDFYANz5wUkSmb3Dr;66;['alternative metal', 'canadian ccm', 'canadian metal', 'canadian rock', 'christian alternative rock', 'christian rock', 'rap metal']
Tinlicker;5EmEZjq8eHEC6qFnT63Lza;66;['progressive house']
tobyMac;5VX8hxrcfJWwaTLiqGUHG3;66;['ccm', 'christian alternative rock', 'christian hip hop', 'christian music', 'worship']
Tom Morello;74NBPbyyftqJ4SpDZ4c1Ed;66;['modern alternative rock']
Twista;6vbY3hOaCAhC7VjucswgdS;66;['chicago rap', 'dirty south rap', 'gangster rap', 'trap']
Vishal Chandrashekhar;0rL4uL3xfYOt2p7NHhS8qr;66;['tamil pop', 'tollywood']
Waka Flocka Flame;6f4XkbvYlXMH0QgVRzW0sM;66;['atl hip hop', 'dirty south rap', 'rap', 'southern hip hop', 'trap']
Westside Gunn;0ABk515kENDyATUdpCKVfW;66;['alternative hip hop', 'boom bap', 'buffalo hip hop', 'drumless hip hop', 'hip hop', 'upstate ny rap']
Whethan;0vqJkZ0RpLZixt3lTmD8vP;66;['electropop', 'hyperpop', 'rage rap']
Whiskey Myers;26opZSJcXshCmCwxgZQmBc;66;['classic texas country', 'modern southern rock']
WWE;0spHbv2fw49lDMkbOAdaqX;66;['wrestling']
Yeah Yeah Yeahs;3TNt4aUIxgfy9aoaft5Jj2;66;['alternative dance', 'alternative rock', 'art pop', 'dance-punk', 'garage rock', 'indie rock', 'modern rock', 'neo-synthpop', 'new rave']
YEBBA;1ooV8YZC1KbpEcrmI8WH0F;66;['pop soul']
Yiruma;0fauHpmSHwodVYIjTqOGHz;66;['korean instrumental', 'neo-classical', 'new age piano']
Young the Giant;4j56EQDQu5XnL7R3E9iFJT;66;['indietronica', 'modern alternative rock', 'modern rock', 'pov: indie', 'stomp and holler']
Yung Beef;1rTUwYS38LkQTlT2fhikch;66;['drill espanol', 'emo trap en espanol', 'neoperreo', 'spanish hip hop', 'urbano espanol']
Yung Lean;67lytN32YpUxiSeWlKfHJ3;66;['cloud rap', 'psychedelic hip hop', 'underground hip hop']
Zabson;0QR764k0D36npmTMWx5bft;66;['polish hip hop', 'polish trap']
03 Greedo;0FtsMKmZEq8fBWqdSOWtqp;65;['cali rap', 'melodic rap']
Ace of Base;5ksRONqssB7BR161NTtJAm;65;['eurodance', 'europop', 'new wave pop']
Against The Current;6yhD1KjhLxIETFF7vIRf8B;65;['neon pop punk', 'pixie', 'pop punk']
Akhil;6zZrFenNe3YPttxZsnQQs1;65;['desi hip hop', 'desi pop', 'punjabi pop']
Alexander Stewart;0znpFLuaey34oJTE1jHSnT;65;[]
Alexis & Fido;7tU1VKOuxiNZwBZC6RHidA;65;['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']
Alexis Ffrench;58R31AvN8JMHM7xkNpVLjX;65;['neo-classical']
Alice Cooper;3EhbVgyfGd7HkpsagwL9GS;65;['album rock', 'classic rock', 'detroit rock', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']
Alonzo;2z2TRvloJt4EfUNQp9rHAi;65;['french hip hop', 'pop urbaine', 'rap francais', 'rap marseille']
Alphaville;0xliTEbFfy5HQHvsTknTkX;65;['new romantic', 'new wave', 'new wave pop', 'synthpop']
Amenazzy;6kq4GHwUcUojGIu0ziSNXf;65;['rap dominicano', 'reggaeton', 'trap latino', 'urbano latino']
Ammy Virk;2RlWC7XKizSOsZ8F3uGi59;65;['desi pop', 'punjabi pop']
Ana Bárbara;43qxAkuKFB6fMNSeS5dO7Z;65;['grupera', 'mexican pop', 'musica mexicana']
Andrés Cepeda;49Z1AvGeUaBSanPaOmplK6;65;['colombian pop']
Annalisa;0EqkKYDK9EkKY5N7zU3FPv;65;['italian adult pop', 'italian pop']
Auli'i Cravalho;5mnS9jJdKQQcRSqFu5YPVe;65;['movie tunes']
Azealia Banks;7gRhy3MIPHQo5CXYfWaw9I;65;['escape room', 'hip house', 'lgbtq+ hip hop', 'trap queen']
Banda Cuisillos;2jPqqtZbK8JDXSz94QLpCX;65;['banda', 'banda jalisciense', 'musica mexicana', 'norteno']
Barbra Streisand;7jmTilWYlKOuavFfmQAcu6;65;['adult standards', 'operatic pop']
Barry White;3rfgbfpPSfXY40lzRK7Syt;65;['disco', 'quiet storm', 'soul']
Bausa;13bDjug9N0pyv3ZUINjkDV;65;['german hip hop']
Belo;7hLjkyL9Pz9xtQNahzJZki;65;['pagode']
Ben E. King;3plJVWt88EqjvtuB4ZDRV3;65;['rock-and-roll', 'soul']
Benny Sings;4gHcu2JoaXJ0mV4aNPCd7N;65;['dutch pop', 'indie soul']
Big Time Rush;0GWCNkPi54upO9WLlwjAHd;65;['boy band', 'pop', 'post-teen pop']
Billie Holiday;1YzCsTRb22dQkh9lghPIrp;65;['adult standards', 'harlem renaissance', 'jazz', 'jazz blues', 'soul', 'swing', 'torch song', 'vocal jazz']
Bleachers;2eam0iDomRHGBypaDQLwWI;65;['double drumming', 'indie pop', 'modern rock', 'pov: indie']
Böhse Onkelz;6x9jRPDmA8Ihpw3A9FBowD;65;['german hard rock', 'german rock']
Bombay Jayashri;5OTt6O4Q22YsqZDaWV6FqC;65;['carnatic', 'carnatic vocal', 'filmi', 'indian classical']
Bonobo;0cmWgDlu9CwTgxPhf403hb;65;['downtempo', 'electronica', 'indietronica', 'instrumental hip hop', 'jazztronica', 'nu jazz', 'trip hop']
Boosie Badazz;6z7xFFHxYkE9t8bwIF0Bvg;65;['baton rouge rap', 'dirty south rap', 'memphis hip hop', 'southern hip hop', 'trap']
boy pablo;7wbkl3zgDZEoZer357mVIw;65;['bedroom pop', 'bergen indie', 'norwegian indie', 'pov: indie']
Brandy;05oH07COxkXKIMt6mIPRee;65;['contemporary r&b', 'dance pop', 'hip pop', 'r&b', 'urban contemporary']
Brothers Osborne;39NR3AUhpbbqKM33vWn2fp;65;['contemporary country', 'country', 'country road', 'modern country rock', 'modern southern rock']
Bruno Martini;5veVxxPm1vzgi6pO2iVA8L;65;['pop nacional']
Bugzy Malone;4Dokdwa3WB7ilQ2c2qvIBL;65;['grime', 'manchester hip hop', 'uk hip hop']
Caloncho;2z3KntXLyEF5Lvz1kpdBoA;65;['guadalajara indie', 'latin alternative', 'latin rock']
Carlos Baute;3smfreCkyJt7bShaTYpG77;65;['latin pop', 'spanish pop']
Cedric Gervais;4Wjf8diP59VmPG7fi4y724;65;['edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']
Celia Cruz;2weA6hhVqTIN2gSn9PUB9U;65;['cha-cha-cha', 'cuban rumba', 'mambo', 'musica tradicional cubana', 'salsa']
Charly García;3jO7X5KupvwmWTHGtHgcgo;65;['argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol']
Chevelle;56dO9zeHKuU5Gvfc2kxHNw;65;['alternative metal', 'christian rock', 'nu metal', 'post-grunge']
Chimbala;4VVEpEhC8NcR7AqNEds42U;65;['dembow', 'rap dominicano', 'trap latino']
Chino & Nacho;5NS0854TqZQVoRmJKSWtFZ;65;['electro latino', 'latin hip hop', 'latin pop', 'urbano latino']
Chris Isaak;7290H8m1Dwt8G7jm1y9CQx;65;['mellow gold']
Christopher Cross;695W5F2Ih8dYahLdjVOIoH;65;['mellow gold', 'soft rock', 'yacht rock']
Christopher Jackson;6sLwRSXSUF5JTUnQaFenyj;65;['broadway', 'movie tunes', 'show tunes']
CHVRCHES;3CjlHNtplJyTf9npxaPl5w;65;['indietronica', 'metropopolis', 'neo-synthpop', 'shimmer pop']
Claptone;4mncDFjVLUa3s025Tct3Ry;65;['german house', 'german techno', 'progressive house']
Código FN;4A4qYy2jK9DDN1OHV0nLkH;65;['corrido', 'corridos tumbados', 'musica mexicana', 'norteno', 'sad sierreno']
COIN;0ZxZlO7oWCSYMXhehpyMvE;65;['pov: indie']
Commodores;6twIAGnYuIT1pncMAsXnEm;65;['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']
Craig David;2JyWXPbkqI5ZJa3gwqVa0c;65;['british soul']
Cuisillos De Arturo Macias;32lXHXuhXtdA2j3IDXNND4;65;['banda', 'banda jalisciense', 'musica mexicana', 'norteno']
Curren$y;6X8WdFjrNhXATMDSs26aCc;65;['dirty south rap', 'new orleans rap', 'rap', 'southern hip hop']
D.O.D;0Cs47vvRsPgEfliBU9KDiB;65;['electro house', 'house', 'pop dance', 'uk dance']
D.O.E.;7K0fUeWDPZ3aymH4hIRGfy;65;[]
Dai Hirai;7JthQ6zwNzfxRfIEjp6wUs;65;['j-pop', 'japanese singer-songwriter', 'japanese teen pop']
Dance Gavin Dance;6guC9FqvlVboSKTI77NG2k;65;['pixie', 'pop punk', 'sacramento indie', 'screamo', 'swancore']
Daniel Hope;59r5UU2HOytn9V5uMZ5Vur;65;['violin']
Daughter;46CitWgnWrvF9t70C2p1Me;65;['shimmer pop']
Daughtry;5P5FTygHyx2G57oszR3Wot;65;['alternative metal', 'neo mellow', 'pop rock', 'post-grunge']
Dave Matthews Band;2TI7qyDE0QfyOlnbtfDo7L;65;['jam band', 'neo mellow', 'pop rock']
DDG;0WK3H9OErSn5zKOkOV5egm;65;['pop rap']
Death Cab for Cutie;0YrtvWJMgSdVrk3SfNjTbx;65;['alternative rock', 'chamber pop', 'indie rock', 'indietronica', 'modern rock', 'seattle indie', 'washington indie']
Descemer Bueno;5luyt0SUvGkDMY4ILP6Qhl;65;['cubaton']
Diego Verdaguer;2UFqwY8A3PLcx8pAkg9g5P;65;['latin pop', 'ranchera']
Dirty Heads;6GkJh85o22LfD2vgL9DP6f;65;['reggae fusion', 'reggae rock']
DJ Premier;6GEykX11lQqp92UVOQQCC7;65;['east coast hip hop', 'instrumental hip hop', 'jazz boom bap', 'turntablism']
Donna Summer;2eogQKWWoohI3BSnoG7E2U;65;['adult standards', 'disco', 'hi-nrg', 'new wave pop', 'soft rock']
Duke Dumont;61lyPtntblHJvA7FMMhi7E;65;['edm', 'house', 'pop dance', 'progressive house', 'tropical house', 'uk dance']
DVBBS;5X4LWwbUFNzPkEas04uU82;65;['canadian electronic', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'slap house']
Dylan Matthew;6d0ZjIp5L7Ygy2l02HskRX;65;[]
Dylan Scott;78YqeIji3mgAS2K1Maca6x;65;['contemporary country', 'country', 'country road', 'modern country rock']
Ebru Gündeş;5AboYJAlMb9FGadTTDKRoN;65;['arabesk', 'turkish folk', 'turkish pop']
El Boza;09KJNoSdUf36itkf4qqWoK;65;['panamanian pop', 'reggaeton', 'urbano latino']
El Canto Del Loco;5RK6c1tyaKpwcDpbgCGNgj;65;['latin arena pop', 'spanish pop', 'spanish pop rock']
El Nene La amenaza;5d0NRbmYMNSv7BX10VPoi4;65;['rap dominicano', 'reggaeton', 'trap latino', 'urbano latino']
Elliott Smith;2ApaG60P4r0yhBoDCGD8YG;65;['alternative rock', 'indie rock', 'melancholia', 'singer-songwriter']
Elvis Crespo;1c22GXH30ijlOfXhfLz9Df;65;['latin pop', 'salsa', 'tropical']
Emis Killa;6FtwCmLY6L1sqvjaQ2lV6G;65;['italian hip hop', 'italian pop']
Endless Summer;2qNrJcE9LjzPdiXbrjkqFa;65;['canadian contemporary country']
Enigma Norteño;3441uYrkzgTWwjXLd13R0U;65;['banda', 'corrido', 'musica mexicana', 'norteno', 'nueva musica mexicana']
Eraserheads;7374lH6kwx9uQATYQ9H3Cp;65;['opm', 'pinoy reggae']
Eric Prydz;5sm0jQ1mq0dusiLtDJ2b4R;65;['edm', 'electro house', 'house', 'pop dance', 'progressive house', 'tropical house']
Espinoza Paz;01rgao9OzfBm2BOHWJpi1Y;65;['banda', 'musica mexicana', 'norteno', 'ranchera']
Europe;7Js6Lde8thlIHXggv2SCBz;65;['album rock', 'glam metal', 'hard rock', 'rock', 'swedish hard rock', 'swedish melodic rock']
Fabri Fibra;7u710e44HW3K7A5eTnRqHC;65;['italian hip hop', 'italian pop', 'rap napoletano']
Faith Evans;5NDMothbpdpq2xHqSjrrWn;65;['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']
Fleet Foxes;4EVpmkEwrLYEg6jIsiPMIb;65;['chamber pop', 'folk', 'indie rock', 'indietronica', 'modern rock', 'seattle indie', 'singer-songwriter', 'stomp and holler']
Foals;6FQqZYVfTNQ1pCqfkwVFEa;65;['alternative dance', 'garage rock', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'oxford indie', 'rock']
for KING & COUNTRY;3sDbKMebVH2VYcRSl7u1VC;65;['ccm', 'christian alternative rock', 'christian indie', 'christian music', 'world worship']
Frah Quintale;7BgEOZ9w3Y4IMShXTMu1nN;65;['italian hip hop', 'italian indie pop', 'italian pop', 'milan indie']
Freshlyground;7AcV1lk8Zrgo1691PDWEle;65;['african rock', 'afropop', 'south african jazz', 'south african pop', 'south african pop dance']
Garry Sandhu;7M3xY5iHSzEtoL3FpqOD75;65;['desi pop', 'punjabi pop']
Gavin Greenaway;3TaTCYiv3QcamWjvRCcz6Q;65;['british soundtrack', 'soundtrack']
George Benson;4N8BwYTEC6XqykGvXXlmfv;65;['jazz funk', 'jazz guitar', 'smooth jazz', 'soul jazz', 'yacht rock']
Ghali;3egWSWp7Y4FyCKIyvXbw7L;65;['italian hip hop', 'italian pop', 'milan indie', 'rap tunisien']
Gilli;2KbikmQKGiUPR2ARs1h0sq;65;['danish hip hop', 'danish pop']
Girls' Generation;0Sadg1vgvaPqGTOjxu0N6c;65;['k-pop', 'k-pop girl group']
Gloria Estefan;5IFCkqu9J6xdWeYMk5I889;65;['new wave pop']
Gojira;0GDGKpJFhVpcjIGF8N6Ewt;65;['alternative metal', 'french death metal', 'french metal', 'groove metal', 'metal', 'nu metal', 'progressive groove metal']
Grouplove;3kVUvbeRdcrqQ3oHk5hPdx;65;['indie rock', 'la indie', 'modern alternative rock', 'modern rock', 'pov: indie']
GZA;6ns6XAOsw4B0nDUIovAOUO;65;['east coast hip hop', 'hardcore hip hop']
Haddaway;0Suv0tRrNrUlRzAy8aXjma;65;['eurodance', 'europop']
Hannah Montana;7nU4hB040gTmHm45YYMvqc;65;['pop', 'post-teen pop']
Harini;41BeeC5hYqvtGkM79RYvN4;65;['filmi']
Harish Raghavendra;4Kw0NhqitzjxLy1jH5FlTg;65;['filmi', 'tamil pop']
Hayley Williams;6Rx1JKzBrSzoKQtmbVmBnM;65;['art pop']
"Héctor ""El Father""";2TjgzYcbTdsZjbT9OItIeB;65;['reggaeton', 'urbano latino']
Héctor Lavoe;7opp16lU7VM3l2WBdGMYHP;65;['salsa', 'salsa puertorriquena', 'tropical']
Helene Fischer;7MzHPIXAqIOCnvK0sVY72W;65;['german pop', 'schlager']
Hollow Coves;7IAFAOtc9kTYNTizhLSWM6;65;['indie folk']
HONNE;0Vw76uk7P8yVtTClWyOhac;65;['uk pop']
HRVY;28y6CyJNkGNjJQKrlx4AmN;65;['pop']
Huey Lewis & The News;7A9yZMTrFZcgEWAX2kBfK6;65;['album rock', 'classic rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave pop', 'rock', 'singer-songwriter', 'soft rock']
Imran Khan;24BYRlsS8uIO4jA71mJ4Js;65;['desi hip hop', 'desi pop', 'desi trap', 'modern bollywood', 'pakistani hip hop']
Insane Clown Posse;4xtWjIlVuZwTCeqVAsgEXy;65;[]
Inspector;4OiCK9NnTWhakDIG57uBUA;65;['latin alternative', 'latin rock', 'mexican rock', 'rock en espanol', 'ska mexicano']
Interpol;3WaJSfKnzc65VDgmj2zU8B;65;['alternative dance', 'alternative rock', 'indie rock', 'indietronica', 'modern rock', 'rock']
Isadora Pompeo;0f59qYByNYzspwAr7huTSB;65;['brazilian gospel']
Ivy Queen;6p2442ymrT9lZEuCZJdYcH;65;['latin hip hop', 'rap latina', 'reggaeton', 'trap latino', 'urbano latino']
Iyaz;5tKXB9uuebKE34yowVaU3C;65;['dance pop', 'pop rap', 'post-teen pop']
IZA;3zgnrYIltMkgeejmvMCnes;65;['afrofuturismo brasileiro', 'pop nacional', 'r&b brasileiro']
