name;id;popularity;genres
Prince Royce;3MHaV05u0io8fQbZ2XPtlC;76;baile latino
Rap Monster;2auC28zjQyVTsiZKNgPRGs;76;rap
Sonu Nigam;1dVygo6tRFXC8CSWURQJq2;76;filmi
Steve Aoki;77AiFEVeAVj2ORpC85QVJs;76;edm
Stevie Wonder;7guDJrEfX3qb6FEbdPA5qi;76;soul
Swedish House Mafia;1h6Cn3P4NGzXbaXidqURXs;76;edm
The Police;5NGO30tJxFlKixkPSgXcFE;76;rock
The Smiths;3yY2gUcIsjMr8hjo51PoJ8;76;rock
Three Days Grace;2xiIXseIJcq3nG7C8fHeBj;76;metal
Tity Boi;2SJGTrKV14LEBqsVxcr9bQ;76;rap
Tove Lo;4NHQUGzhtTLFvgF5SZesLK;76;pop
Tulus;2iDVt6mFbtbDEZG5ax0dTi;76;jazz
Vishal Dadlani;6CXEwIaXYfVJ84biCxqc9k;76;filmi
Wisin;3E6xrwgnVfYCrCs0ePERDz;76;baile latino
Xamã;5YwzDz4RJfTiMHS4tdR5Lf;76;rap
YG;0A0FS04o6zMoto8OKPsDwY;76;rap
Yuridia;5B8ApeENp4bE4EE3LI8jK2;76;pop
Zé Felipe;7cmuxPnXRJxwuYDHfbD8Eu;76;brazilian
Zedd;2qxJFvFYMEDqd7ui6kSAcq;76;edm
Alessia Cara;2wUjUUtkb5lvLKcGKsKqsR;75;r&b
Armaan Malik;4IKVDbCSBTxBeAsMKjAuTs;75;filmi
Armin van Buuren;0SfsnGyD8FpIN4U4WCkBZ5;75;edm
Avenged Sevenfold;0nmQIMXWTXfhgOBdNzhGOs;75;metal
Bastille;7EQ0qTo7fWT7DPxmxtSYEc;75;rock
Bon Iver;4LEiUm1SRbFMgfqnQTwUbQ;75;rock
Brray;1GKIlPFdcewHtpDVCQ8zmJ;75;baile latino
Bryan Adams;3Z02hBLubJxuFJfhacLSDc;75;rock
Brytiago;00XhexlJEXQstHimpZN910;75;baile latino
Canserbero;1wGIhYkKWSq4yACtTkCkSX;75;rap
Carlos Rivera;39yVoqm6sYFvvqF1RciUVf;75;pop
Carlos Vives;4vhNDa5ycK0ST968ek7kRr;75;pop
Céline Dion;4S9EykWXhStSc15wEx8QFK;75;pop
Chance The Rapper;1anyVhU62p31KFi8MEzkbf;75;rap
Chief Keef;15iVAtD3s3FsQR4w1v6M0P;75;rap
Clean Bandit;6MDME20pz9RveH9rEXvrOM;75;pop
Dave;6Ip8FS7vWT1uKkJSweANQK;75;hip-hop
DaVido;0Y3agQaa6g2r0YmHPOO9rh;75;hip-hop
Dermot Kennedy;5KNNVgR6LBIABRIomyCwKJ;75;pop
Djadja & Dinaz;5hREZP0zTQbTLkZ2M8RS4v;75;rap
Ella Henderson;7nDsS0l5ZAzMedVRKPP8F1;75;pop
Five Finger Death Punch;5t28BP42x2axFnqOOMg3CM;75;metal
French Montana;6vXTefBL93Dj5IqAWq6OTv;75;rap
Gerardo Ortiz;4J13m9IZh03PEhoxAxRhXO;75;mexicana
Gesaffelstein;3hteYQFiMFbJY7wS0xDymP;75;other
Hamza;5gs4Sm2WQUkcGeikMcVHbh;75;rap
Jax Jones;4Q6nIcaBED8qUel8bBx6Cr;75;edm
Jeremih;3KV3p5EY4AvKxOlhGHORLg;75;rap
Jesse & Joy;1mX1TWKpNxDSAH16LgDfiR;75;pop
Joey Bada$$;2P5sC9cVZDToPxyomzF1UH;75;rap
Johnny Cash;6kACVPfCOnqzgfEF5ryl0x;75;country
Jordan Davis;77kULmXAQ6vWer7IIHdGzI;75;country
José José;4mN0qcMxWX8oToqfDPM5yV;75;other
Juan Gabriel;2MRBDr0crHWE5JwPceFncq;75;mexicana
Juan Luis Guerra 4.40;3nlpTZci9O5W8RsNoNH559;75;baile latino
Juicy J;5gCRApTajqwbnHHPbr2Fpi;75;rap
Julia Michaels;0ZED1XzwlLHW4ZaG4lOT6m;75;pop
Julieta Venegas;2QWIScpFDNxmS6ZEMIUvgm;75;rock
K. S. Chithra;2IUtwMti1OiT3lkW6RubgH;75;filmi
Kane Brown;3oSJ7TBVCWMDMiYjXNiCKE;75;country
Kelsea Ballerini;3RqBeV12Tt7A8xH3zBDDUF;75;country
Kenshi Yonezu;1snhtMLeb2DYoMOcVbb8iB;75;pop
Kevin Gates;1gPhS1zisyXr5dHTYZyiMe;75;rap
Khea;4m6ubhNsdwF4psNf3R8kwR;75;rap
Kings of Leon;2qk9voo8llSGYcZ6xrBzKx;75;rock
La Arrolladora Banda El Limón De Rene Camacho;5bSfBBCxY8QAk4Pifveisz;75;mexicana
Limp Bizkit;165ZgPlLkK7bf5bDoFc6Sb;75;metal
Los Temerarios;3YbOSxo85kla7RID8ugnW3;75;mexicana
Ludmilla;3CDoRporvSjdzTrm99a3gi;75;pop
Luis Fonsi;4V8Sr092TqfHkfAA5fXXqG;75;pop
Lyanno;1Ts9of7VPZElwPQnqnDSfW;75;baile latino
Major Lazer;738wLrAtLtCtFOLvQBXOXp;75;edm
Marco Antonio Solís;3tJnB0s6c3oXPq1SCCavnd;75;mexicana
Mark Ronson;3hv9jJF3adDNsBSIQDqcjp;75;soul
MC Hariel;0pcoadNMmvrUyab1RxWBoV;75;other
Mc IG;5dSZMaSImjgZKF3Q3J0Fpf;75;other
Mohit Chauhan;5GnnSrwNCGyfAU4zuIytiS;75;filmi
Mon Laferte;4boI7bJtmB1L3b1cuL75Zr;75;pop
Nas;20qISvAhX20dpIbOOzGK3q;75;rap
Natti Natasha;1GDbiv3spRmZ1XdM1jQbT7;75;baile latino
NAV;7rkW85dBwwrJtlHRDkJDAC;75;rap
NCT DREAM;1gBUSTR3TyDdTVFIaQnc02;75;pop
Neha Kakkar;5f4QpKfy7ptCHwTqspnSJI;75;filmi
Nelly;2gBjLmx6zQnFGQJCAQpRgw;75;rap
Noriel;3RtNN1VnooWEn3KQk03DUL;75;baile latino
OutKast;1G9G7WwrXka3Z1r7aIDjI7;75;rap
Pearl Jam;1w5Kfo2jwwIPruYS2UWh56;75;metal
Pnau;6n28c9qs9hNGriNa72b26u;75;pop
PNL;3NH8t45zOTqzlZgBvZRjvB;75;hip-hop
Rae Sremmurd;7iZtZyCzp3LItcw1wtPI3D;75;rap
Ray Dalton;4e0nWw2r4BoQSKPQ2zpU13;75;other
Ruth B.;2WzaAvm2bBCf4pEhyuDgCY;75;r&b
Shankar Mahadevan;1SJOL9HJ08YOn92lFcYf8a;75;filmi
Ski Mask The Slump God;2rhFzFmezpnW82MNqEKVry;75;rap
Soda Stereo;7An4yvF7hDYDolN4m5zKBp;75;rock
T.I.;4OBJLual30L7gRl5UkeRcT;75;rap
Troye Sivan;3WGpXCj9YhhfX11TToZcXP;75;pop
Wolfgang Amadeus Mozart;4NJhFmfw43RLBLjQvxDuRS;75;classical
AJR;6s22t5Y3prQHyaHWUN1R1C;74;other
AURORA;1WgXqy2Dd70QQOU7Ay074N;74;pop
Beach House;56ZTgzPBDge0OvCGgMO3OY;74;rock
Black Sabbath;5M52tdBnJaKSvOpJGz8mfZ;74;metal
Bomba Estéreo;5n9bMYfz9qss2VOW89EVs2;74;rock
C. Tangana;5TYxZTjIPqKM8K8NuP9woO;74;other
Cage The Elephant;26T3LtbuGT1Fu9m0eRq5X3;74;rock
Carla Morrison;0XK6kT7xcZAlcYrNjOgzJe;74;pop
Charlie Brown Jr.;1on7ZQ2pvgeQF4vmIA09x5;74;rock
Dan + Shay;7z5WFjZAIYejWy0NI5lv4T;74;country
Diddy;59wfkuBoNyhDMQGCljbUbA;74;rap
Disturbed;3TOqt5oJwL9BE2NG9MEwDa;74;metal
DJ Mustard;0YinUQ50QDB7ZxSCLyQ40k;74;rap
El Fantasma;0my6Pg4I28dVcZLSpAkqhv;74;mexicana
Eric Church;2IvkS5MXK0vPGnwyJsrEyV;74;country
Falling In Reverse;2CmaKO2zEGJ1NWpS1yfVGz;74;metal
Frédéric Chopin;7y97mc3bZRFXzT2szRM4L4;74;classical
G.V. Prakash Kumar;5VVN3xZw1i2qihfITZlvCZ;74;other
Gabry Ponte;5ENS85nZShljwNgg4wFD7D;74;other
Galantis;4sTQVOfp9vEMCemLw50sbu;74;edm
Gzuz;5eioJDe26lOqkAMbuhzZYs;74;hip-hop
Ha*Ash;5xd2Tg7Zo8755eCy8Gxkp8;74;pop
Hillsong Worship;3SgHzT552wy2W8pNLaLk24;74;hip-hop
Illenium;45eNHdiiabvmbp4erw26rg;74;edm
Iron Maiden;6mdiAmATAx73kdxrNrnlao;74;metal
Jason Aldean;3FfvYsEGaIb52QPXhg4DcH;74;country
Jason Mraz;4phGZZrJZRo4ElhRtViYdl;74;pop
Jelly Roll;19k8AgwwTSxeaxkOuCQEJs;74;country
Jon Pardi;4MoAOfV4ROWofLG3a3hhBN;74;country
Journey;0rvjqX7ttXeg3mTy8Xscbt;74;rock
Julien Baker;12zbUHbPHL5DGuJtiUfsip;74;rock
Keane;53A0W3U0s8diEn9RhXQhVz;74;rock
Kelly Clarkson;3BmGtnKgCSGYIUhmivXKWX;74;pop
Kumar Sanu;4K6blSRoklNdpw4mzLxwfn;74;filmi
La Adictiva Banda San José de Mesillas;49EE6lVLgU8sp7dFgPshgM;74;mexicana
La Santa Grifa;1oH2B8tcHn4Gpl2bmmyd4A;74;rap
LANY;49tQo2QULno7gxHutgccqF;74;pop
London Symphony Orchestra;5yxyJsFanEAuwSM5kOuZKc;74;classical
Los Bukis;16kOCiqZ1auY4sokSeZuKf;74;mexicana
Los Tucanes De Tijuana;014WIDx7H4BRCHB1faiisK;74;mexicana
LUCKI;5tQMB0cuNXdCtzovGt55uD;74;other
Lucy Dacus;07D1Bjaof0NFlU32KXiqUP;74;pop
Macklemore & Ryan Lewis;5BcAKTbp20cv7tC5VqPFoC;74;rap
Marina and the Diamonds;6CwfuxIqcltXDGjfZsMd9A;74;pop
Marvin Gaye;3koiLjNrgRTNbOwViDipeA;74;soul
Max Richter;2VZNmg4vCnew4Pavo8zDdW;74;other
MGMT;0SwO7SWeDHJijQ3XNS7xEE;74;rock
Michael Bublé;1GxkXlMwML1oSg5eLPiAz3;74;jazz
Mother Mother;0e86yPdC41PGRkLp2Q1Bph;74;other
Natalia Lafourcade;1hcdI2N1023RvSwLzTtdsp;74;rock
NIKI;2kxP07DLgs4xlWz8YHlvfh;74;r&b
Pablo Alborán;5M9Bb4adKAgrOFOhc05Y50;74;pop
Pierce The Veil;4iJLPqClelZOBCBifm8Fzv;74;rock
R.E.M.;4KWTAlx2RvbpseOGMEmROg;74;rock
RADWIMPS;1EowJ1WwkMzkCkRomFhui7;74;rock
Red Velvet;1z4g3DjTBBZKhvAroFlhOM;74;pop
Ricky Martin;7slfeZO9LsJbWgpkIoXBUJ;74;pop
Rita Ora;5CCwRZC6euC8Odo6y9X8jr;74;pop
Santhosh Narayanan;5FVBduYaeVBb6JIghza7v6;74;filmi
Shaggy;5EvFsr3kj42KNv97ZEnqij;74;reggae
Shania Twain;5e4Dhzv426EvQe3aDb64jL;74;country
Sido;4Yttlv9ndGjCDCVLqM7ACq;74;hip-hop
Sigala;1IueXOQyABrMOprrzwQJWN;74;edm
Skillet;49bzE5vRBRIota4qeHtQM8;74;metal
Sunidhi Chauhan;3eDT9fwXKuHWFvgZaaYC5v;74;filmi
Takeoff;3EW0kQ1skZiK1NHg3Spt9J;74;rap
Tears For Fears;4bthk9UfsYUYdcFyqxmSUU;74;rock
The Cranberries;7t0rwkOPGlDPEhaOcVtOt9;74;rock
The Doors;22WZ7M8sxp5THdruNY3gXt;74;rock
The Script;3AQRLZ9PuTAozP28Skbq8V;74;rock
Thomas Rhett;6x2LnllRG5uGarZMsD4iO8;74;country
TKKG;61qDotnjM0jnY5lkfOP7ve;74;other
Topic;0u6GtibW46tFX7koQ6uNJZ;74;edm
Weezer;3jOstUTkEu2JkjvRdBA5Gu;74;rock
White Noise for Babies;4ZfEELHfyKd4odAb6YfDFw;74;other
will.i.am;085pc2PYOi8bGKj0PNjekA;74;pop
Willow;3rWZHrfrsPBxVy692yAIxF;74;pop
Young Dolph;3HiuzBlSW7pGDXlSFMhO2g;74;rap
Zion;1pgDilWYDWLoOgGjf1iHNu;74;baile latino
Adam Levine;4bYPcJP5jwMhSivRcqie2n;73;other
Afrojack;4D75GcNG95ebPtNvoNVXhz;73;edm
Alan Jackson;4mxWe1mtYIYfP040G38yvS;73;country
Aya Nakamura;7IlRNXHjoOCgEAWN5qYksg;73;pop
B.o.B;5ndkK3dpZLKtBklKjxNQwT;73;rap
back number;6rs1KAoQnFalSqSU4LTh8g;73;rock
Baco Exu do Blues;78nr1pVnDR7qZH6QbVMYZf;73;rap
Bad Omens;3Ri4H12KFyu98LMjSoij5V;73;metal
Bazzi;4GvEc3ANtPPjt1ZJllr5Zl;73;pop
bbno$;41X1TR6hrK8Q2ZCpp2EqCz;73;rap
Bill Withers;1ThoqLcyIYvZn7iWbj8fsj;73;soul
Bronco;0VKh7CQDi9MkUvaBMoK1V0;73;mexicana
Bruno & Marrone;5JXhkyafynxCvxtov7C1PV;73;brazilian
Capo Plaza;5SulO4l40qDuV9zUGLZx7n;73;rap
Carlos Santana;7yGQgQiiKpg2k00JXf8hJk;73;rock
Carly Rae Jepsen;6sFIWsNpZYqfjUpaCgueju;73;pop
Carrie Underwood;4xFUf1FHVy696Q1JQZMTRj;73;country
Cavetown;1zusYgsuyZpNMm9lZMXe8Z;73;pop
Cody Johnson;6zLBxLdl60ekBLpawtT63I;73;country
Cosculluela;00me4Ke1LsvMxt5kydlMyU;73;baile latino
Cults;3Oim8XBPbznAa8Jj8QzNc8;73;pop
Danna Paola;5xSx2FM8mQnrfgM1QsHniB;73;pop
Dblock Europe;5VadK1havLhK1OpKYsXv9y;73;hip-hop
Denzel Curry;6fxyWrfmjcbj5d12gXeiNV;73;rap
Dilsinho;4NUePmzDvCYqilXBFa91Hg;73;brazilian
Disclosure;6nS5roXSAGhTGr34W6n7Et;73;edm
Dove Cameron;2W8yFh0Ga6Yf3jiayVxwkE;73;pop
Earth, Wind & Fire;4QQgXkCYTt3BlENzhyNETg;73;jazz
Elevation Worship;3YCKuqpv9nCsIhJ2v8SMix;73;hip-hop
Evanescence;5nGIFgo0shDenQYSE0Sn7c;73;metal
Eyedress;3XxNRirzbjfLdDli06zMaB;73;pop
Flume;6nxWCVXbOlEVRexSbLsTer;73;edm
George Michael;19ra5tSw0tWufvUp8GotLo;73;pop
George Strait;5vngPClqofybhPERIqQMYd;73;country
Gwen Stefani;4yiQZ8tQPux8cPriYMWUFP;73;pop
Hailee Steinfeld;5p7f24Rk5HkUZsaS3BLG5F;73;pop
Hariharan;2NoJ7NuNs9nyj8Thoh1kbu;73;filmi
Harris Jayaraj;29aw5YCdIw2FEXYyAJZI8l;73;filmi
Intocable;108moq3rq6bm1M4Ypz0J02;73;mexicana
Jay Chou;2elBjNSdBE2Y3f0j1mjrql;73;pop
Jay Rock;28ExwzUQsvgJooOI0X1mr3;73;rap
Jeremy Zucker;3gIRvgZssIb9aiirIg0nI3;73;pop
Jess Glynne;4ScCswdRlyA23odg9thgIO;73;pop
Jessie Reyez;3KedxarmBCyFBevnqQHy3P;73;r&b
Jesús Adrián Romero;29SeiO68HQHBs7pDdWOvvX;73;rock
Kishore Kumar;0GF4shudTAFv8ak9eWdd4Y;73;filmi
KISS;07XSN3sPlIlB2L2XNcTwJw;73;rock
La Oreja de Van Gogh;4U7lXyKdSf1JbM1aXvsodC;73;rock
Leo Santana;7KVJCU4z5L4EUHILL8aMxR;73;pop
Lin-Manuel Miranda;4aXXDj9aZnlshx7mzj3W1N;73;other
Lomepal;1Yfe3ONJlioHys7jwHdfVm;73;rap
Lord Huron;6ltzsmQQbmdoHHbLZ4ZN25;73;other
Lynyrd Skynyrd;4MVyzYMgTwdP7Z49wAZHx0;73;rock
Maître Gims;0GOx72r5AAEKRGQFn3xqXK;73;rap
Maren Morris;6WY7D3jk8zTrHtmkqqo5GI;73;country
Marracash;5AZuEF0feCXMkUCwQiQlW7;73;rap
Mc Kevin;5pBMkZNIlbGTH3hrsQJqAa;73;other
Melendi;1EXjXQpDx2pROygh8zvHs4;73;rock
Method Man;4VmEWwd8y9MCLwexFMdpwt;73;hip-hop
Milky Chance;1hzfo8twXdOegF3xireCYs;73;rock
Missy Elliott;2wIVse2owClT7go1WT98tk;73;rap
Montell Fish;5nvWOyAkfNgVLKESq4fOj2;73;rap
Mrs. GREEN APPLE;4QvgGvpgzgyUOo8Yp8LDm9;73;rock
Ms. Lauryn Hill;2Mu5NfyYm8n5iTomuKAEHl;73;rap
Mumford & Sons;3gd8FJtBJtkRxdfbTu19U2;73;rock
Neffex;3z97WMRi731dCvKklIf2X6;73;other
Noah Cyrus;55fhWPvDiMpLnE4ZzNXZyW;73;pop
Norah Jones;2Kx7MNY7cI1ENniW7vT30N;73;jazz
Omar Apollo;5FxD8fkQZ6KcsSYupDVoSO;73;soul
Original Broadway Cast of Hamilton;3UUJfRbrA2nTbcg4i0MOwu;73;other
Papa Roach;4RddZ3iHvSpGV4dvATac9X;73;metal
Purple Disco Machine;2WBJQGf1bT1kxuoqziH5g4;73;other
Rahat Fateh Ali Khan;3OLGltG8UPIea8sA4w0yg0;73;filmi
Rainbow Kitten Surprise;4hz8tIajF2INpgM0qzPJz2;73;other
Rod Stewart;2y8Jo9CKhJvtfeKOsYzRdT;73;rock
Sabaton;3o2dn2O0FCVsWDFSh8qxgG;73;metal
Sachin-Jigar;1mBydYMVBECdDmMfE2sEUO;73;filmi
Sade;47zz7sob9NUcODy0BTDvKx;73;soul
Sam Feldt;20gsENnposVs2I4rQ5kvrf;73;edm
Santana;6GI52t8N5F02MxU0g5U69P;73;rock
ScHoolboy Q;5IcR3N7QB1j6KBL8eImZ8m;73;rap
Scorpions;27T030eWyCQRmDyuvr1kxY;73;metal
Sezen Aksu;64d1rUxfizSAOE9UbMnUZd;73;pop
Shekhar Ravjiani;4xd7mLI7urqrxELaXhAvzw;73;filmi
Simon & Garfunkel;70cRZdQywnSFp9pnc2WTCE;73;rock
Skepta;2p1fiYHYiXz9qi0JJyxBzN;73;hip-hop
Stormzy;2SrSdSvpminqmStGELCSNd;73;hip-hop
Stromae;5j4HeCoUlzhfWtjAfM1acR;73;pop
SYML;6AyATGg7mDgBlZ4N5uNog0;73;other
The Alchemist;0eVyjRhzZKke2KFYTcDkeu;73;rap
The Beach Boys;3oDbviiivRWhXwIE8hxkVV;73;rock
The Game;0NbfKEOTQCcwd6o7wSDOHI;73;rap
The Smashing Pumpkins;40Yq4vzPs9VNUrIBG5Jr2i;73;metal
Thundercat;4frXpPxQQZwbCu3eTGnZEw;73;soul
Timmy Trumpet;0CbeG1224FS58EUx4tPevZ;73;other
Toto;0PFtn5NtBbbUNbU9EAmIWF;73;rock
Train;3FUY2gzHeIiaesXtOAdB7A;73;rock
Vacations;0U7iI0Dk4Ojvi17nZboNO4;73;other
Van Halen;2cnMpRsOVqtPMfq7YiFE6K;73;rock
Van Morrison;44NX2ffIYHr6D4n7RaZF7A;73;rock
Vintage Culture;28uJnu5EsrGml2tBd7y8ts;73;edm
X Ambassadors;3NPpFNZtSTHheNBaWC82rB;73;rock
YNW Melly;1cNDP5yjU5vjeR8qMf4grg;73;rap
Young Nudy;5yPzzu25VzEk8qrGTLIrE1;73;rap
Zac Brown Band;6yJCxee7QumYr820xdIsjo;73;country
Zoé;6IdtcAwaNVAggwd6sCKgTI;73;rock
a-ha;2jzc5TC5TVFLXQlBNiIUzE;72;rock
A$AP Ferg;5dHt1vcEm9qb8fCyLcB3HL;72;rap
Alice In Chains;64tNsm6TnZe2zpcMVMOoHL;72;metal
Angela Aguilar;3abT87tqQ4Q5PA5nw6CYyH;72;mexicana
Aretha Franklin;7nwUJBm0HE4ZxD3f5cy5ok;72;jazz
Asees Kaur;1sVmXkzX2ukc6QvasrDBES;72;filmi
Ashanti;5rkVyNGXEgeUqKkB5ccK83;72;hip-hop
B Praak;56SjZARoEvag3RoKWIb16j;72;filmi
Baby Rasta;0GgyFUpOyzWDRDqx8FCTDN;72;baile latino
Banda El Recodo;6AcOTCYBMvjKYy4zms0kaC;72;mexicana
Berliner Philharmoniker;6uRJnvQ3f8whVnmeoecv5Z;72;classical
Birdy;2WX2uTcsvV5OnS0inACecP;72;pop
Bob Dylan;74ASZWbe4lXaubB36ztrGX;72;country
Breaking Benjamin;5BtHciL0e0zOP7prIHn3pP;72;metal
Busta Rhymes;1YfEcTuGvBQ8xSD1f53UnK;72;rap
C418;4uFZsG1vXrPcvnZ4iSQyrx;72;other
Chayanne;1JbemQ1fPt2YmSLjAFhPBv;72;pop
Chinmayi;5UJ2sHO2ELrgW6aXeRLTQQ;72;filmi
Christina Perri;7H55rcKCfwqkyDFH9wpKM6;72;pop
Conjunto Primavera;3nFB4eMP5gdqee2eQb8nZb;72;mexicana
Cro;3utZ2yeQk0Z3BCOBWP7Vlu;72;hip-hop
Daryl Hall & John Oates;77tT1kLj6mCWtFNqiOmP9H;72;rock
Destiny's Child;1Y8cdNmUJH7yBTd9yOvr5i;72;r&b
Dido;2mpeljBig2IXLXRAFO9AAs;72;rock
Die Kita-Frösche;2yOGWPXuL8wG3F1q5FWmep;72;other
Diego & Victor Hugo;3k68C6mNMJL6OaAdWeW2ZF;72;brazilian
Diljit Dosanjh;2FKWNmZWDBZR4dE5KX4plR;72;filmi
DJ Nelson;2ydZrTy8U3kOMOzx20s3dg;72;baile latino
DMX;1HwM5zlC5qNWhJtM00yXzG;72;rap
Dolly Parton;32vWCbZh0xZ4o9gkz4PsEU;72;country
Empire of the Sun;67hb7towEyKvt5Z8Bx306c;72;rock
Enya;6uothxMWeLWIhsGeF7cyo4;72;pop
Eric Clapton;6PAt558ZEZl0DmdXlnjMgD;72;rock
EXO;3cjEqqelV9zb4BYE3qDQ4O;72;pop
Foster The People;7gP3bB2nilZXLfPHJhMdvc;72;rock
G Herbo;5QdEbQJ3ylBnc3gsIASAT5;72;rap
Gabriela Rocha;4fdCGYM7dtJLa3LvR1ccto;72;other
Ghostemane;3uL4UpqShC4p2x1dJutoRW;72;rap
Gryffin;2ZRQcIgzPCVaT9XKhXZIzh;72;edm
Hombres G;60uh2KYYSCqAgJNxcU4DA0;72;rock
Hungria Hip Hop;0vLuOi2k62sHujIfplInlK;72;rap
James Bay;4EzkuveR9pLvDVFNx6foYD;72;pop
James Blunt;7KMqksf0UMdyA0UCf4R3ux;72;other
James Hype;43BxCL6t4c73BQnIJtry5v;72;pop
Jessie J;2gsggkzM5R49q6jpPvazou;72;pop
Jorja Smith;1CoZyIx7UvdxT5c8UkMzHd;72;r&b
Joyner Lucas;6C1ohJrd5VydigQtaGy5Wa;72;rap
Justine Skye;0jUQSUOcM7lxVn5eVGTkzQ;72;r&b
Kany Garcia;69UypehHabb68utzfjAVlV;72;pop
Karsten Glück;5Asmk7uzCjVJN77MLDnvma;72;other
Karthik;0LSPREIgGMZXCuKVel7LVD;72;filmi
KAYTRANADA;6qgnBH6iDM91ipVXv28OMu;72;hip-hop
Kenny Chesney;3grHWM9bx2E9vwJCdlRv9O;72;country
Kevin Roldan;1RBzGO6Nm3uyhUSxP7EDWO;72;baile latino
Lenin Ramírez;3hTffafUYLLgO4yuPAxb5U;72;mexicana
Leon Bridges;3qnGvpP8Yth1AqSBMqON5x;72;soul
Lil Jon;7sfl4Xt5KmfyDs2T3SVSMK;72;rap
Lil Tracy;5g63iWaMJ2UrkZMkCC8dMi;72;rap
Los Enanitos Verdes;4TK1gDgb7QKoPFlzRrBRgR;72;rock
Ludwig van Beethoven;2wOqMjp9TyABvtHdOSOTUS;72;classical
M83;63MQldklfxkjYDoUE4Tppz;72;pop
Madison Beer;2kRfqPViCqYdSGhYSM9R0Q;72;pop
Manu Chao;6wH6iStAh4KIaWfuhf0NYM;72;other
Mau y Ricky;2wkoKEfS6dXwThbyTnZWFU;72;baile latino
Miranda Lambert;66lH4jAE7pqPlOlzUKbwA0;72;country
Miranda!;2eEmsgWmUFMbtU7agJpnjY;72;rock
MNEK;7uMh23xWiuR7zsNkuNcm2G;72;r&b
Mötley Crüe;0cc6vw3VN8YlIcvr1v7tBL;72;metal
Nekfeu;4LXBc13z5EWsc5N32bLxfH;72;rap
Nikhita Gandhi;3tPQOjkxO3mrYrrgkTeXgH;72;filmi
Nio Garcia;5hdhHgpxyniooUiQVaPxQ0;72;baile latino
Niska;7CUFPNi1TU8RowpnFRSsZV;72;hip-hop
Novo Amor;0rZp7G3gIH6WkyeXbrZnGi;72;other
Ozzy Osbourne;6ZLTlhejhndI4Rh53vYhrY;72;metal
Patrick Watson;7bPs6jf983f0bjRAt1yxDM;72;other
Paul McCartney;4STHEaNw4mPZ2tzheohgXB;72;rock
Pixies;6zvul52xwTWzilBZl6BUbT;72;rock
Prince;5a2EaR3hamoenG9rDuVn8j;72;rock
Pusha T;0ONHkAv9pCAFxb0zJwDNTy;72;rap
Rage Against The Machine;2d0hyoQ5ynDBnkvAbJKORj;72;metal
Rise Against;6Wr3hh341P84m3EI8qdn9O;72;metal
RÜFÜS DU SOL;6tHs9gFIpD0hCVto83sirH;72;pop
Sam Hunt;2kucQ9jQwuD8jWdtR9Ef38;72;country
Seafret;4Ly0KABsxlx4fNj63zJTrF;72;pop
Selena;6IE6z7DcZIT4Ml3Fh5Ivch;72;pop
Shilpa Rao;19LIHDDSHBD5NyYHI3gpzB;72;filmi
Sublime;0EdvGhlC1FkGItLOWQzG4J;72;reggae
Sum 41;0qT79UgT5tY4yudH9VfsdT;72;metal
Taco Hemingway;7CJgLPEqiIRuneZSolpawQ;72;rap
The Goo Goo Dolls;2sil8z5kiy4r76CRTXxBCA;72;rock
The Living Tombstone;0I6yADrmeyvw66g7yjkqIF;72;other
The White Stripes;4F84IBURUo98rz4r61KF70;72;rock
Tim McGraw;6roFdX1y5BYSbp60OTJWMd;72;country
Toby Fox;57DlMWmbVIf2ssJ8QBpBau;72;other
Tony Dize;3LKXWvXFWrkwUzJWxzwVpW;72;baile latino
Two Feet;5sWHDYs0csV6RS48xBl0tH;72;rock
Ufo361;5pVRwX5ZQR7hfJ18w8ZYkl;72;rap
Willie Nelson;5W5bDNCqJ1jbCgTxDD0Cb3;72;country
Wyclef Jean;7aBzpmFXB4WWpPl2F7RjBe;72;rap
Yo Yo Honey Singh;7uIbLdzzSEqnX0Pkrb56cR;72;filmi
3 Doors Down;2RTUTCvo6onsAnheUk3aL9;71;metal
All Time Low;46gyXjRIvN1NL1eCB8GBxo;71;rock
alt-J;3XHO7cRUPCLOr6jwp8vsx5;71;rock
Aminé;3Gm5F95VdRxW3mqCn8RPBJ;71;rap
Amit Trivedi;7HCqGPJcQTyGJ2yqntbuyr;71;filmi
Ana Gabriel;41ESHLayJ5sDKjAOv6cMhe;71;pop
Ana Mena;6k8mwkKJKKjBILo7ypBspl;71;pop
Anahí;0TeVa4xdLB8vdzjsvKH6Ri;71;pop
Andy Grammer;2oX42qP5ineK3hrhBECLmj;71;pop
AnnenMayKantereit;23xqmJEN3oVxwzqtNIyR5m;71;other
Annie Lennox;5MspMQqdVbdwP6ax3GXqum;71;rock
Antonio Vivaldi;2QOIawHpSlOwXDvSqQ9YJR;71;classical
Bad Gyal;4F4pp8NUW08JuXwnoxglpN;71;rap
Beach Weather;7I3bkknknQkIiatWiupQgD;71;other
Beret;0ZHPrnImGh4re3TbSNkoZl;71;hip-hop
Bethel Music;26T4yOaOoFJvUvxR87Y9HO;71;hip-hop
Blake Shelton;1UTPBmNbXNTittyMJrNkvw;71;country
Bo Burnham;2Waw2sSbqvAwK8NwACNjVo;71;other
Boney M.;54R6Y0I7jGUCveDTtI21nb;71;pop
Brooks & Dunn;0XKOBt59crntr7HQXXO8Yz;71;country
Bunbury;4uqzzJg3ww5eH7IgGV7DMT;71;rock
